"","ID","Connective","ReactionTime1","ReactionTime2","ReactionTime3","TrialID","Label","Wordform","Answeraccuracy","Truthvalue","Sentenceform","Group","Order","OrderBinary","OrderTrials","LogReactionTime1"
"2463","57dc437d89fea70001729482","but",2108,832,779,"T2.28","test","VCC",1,"J","PositivePositive","B","first","first",35,7.65349490966125
"2464","57dc437d89fea70001729482","but",936,872,1081,"T2.48","test","CVC",1,"F","PositiveNegative","B","first","first",36,6.84161547647759
"2465","57dc437d89fea70001729482","but",572,931,1226,"T2.39","test","VCC",1,"F","PositivePositive","B","first","first",39,6.3491389913798
"2466","57dc437d89fea70001729482","but",630,946,1138,"T2.40","test","VCC",1,"F","PositivePositive","B","first","first",40,6.44571981938558
"2467","57dc437d89fea70001729482","and",1018,2167,789,"T2.7","test","CVC",1,"J","PositivePositive","B","first","first",43,6.92559519711047
"2468","57dc437d89fea70001729482","and",2880,1448,954,"T2.19","test","VCC",1,"J","PositiveNegative","B","first","first",44,7.96554557312999
"2469","57dc437d89fea70001729482","but",1555,864,727,"T2.33","test","CVV",1,"J","PositiveNegative","B","first","first",46,7.34923082461333
"2470","57dc437d89fea70001729482","and",770,702,622,"T2.8","test","CVV",1,"J","PositivePositive","B","first","first",47,6.64639051484773
"2471","57dc437d89fea70001729482","so",640,851,535,"T2.68","test","CVV",1,"J","PositivePositive","B","first","first",49,6.46146817635372
"2472","57dc437d89fea70001729482","but",988,1524,1116,"T2.45","test","CVC",1,"F","PositivePositive","B","first","first",51,6.89568269774787
"2473","57dc437d89fea70001729482","so",649,2381,1026,"T2.66","test","VCC",1,"F","PositivePositive","B","first","first",52,6.47543271670409
"2474","57dc437d89fea70001729482","so",719,1292,820,"T2.67","test","CVV",1,"J","PositiveNegative","B","first","first",53,6.57786135772105
"2475","57dc437d89fea70001729482","and",901,883,1259,"T2.2","test","VCV",1,"J","PositivePositive","B","first","first",54,6.80350525760834
"2476","57dc437d89fea70001729482","but",865,981,764,"T2.35","test","CVV",1,"J","PositivePositive","B","second","second",55,6.76272950693188
"2477","57dc437d89fea70001729482","so",1442,930,2409,"T2.58","test","VCV",1,"J","PositiveNegative","B","second","second",58,7.27378631784489
"2478","57dc437d89fea70001729482","but",636,1036,1004,"T2.32","test","CVC",1,"F","PositivePositive","B","second","second",60,6.45519856334012
"2479","57dc437d89fea70001729482","and",902,783,617,"T2.1","test","CVV",1,"J","PositivePositive","B","second","second",64,6.80461452006262
"2480","57dc437d89fea70001729482","so",825,906,842,"T2.57","test","CVC",1,"J","PositiveNegative","B","second","second",65,6.71538338633468
"2481","57dc437d89fea70001729482","and",788,678,783,"T2.5","test","CVV",1,"F","PositivePositive","B","second","second",66,6.66949808985788
"2482","57dc437d89fea70001729482","and",1050,1428,1941,"T2.17","test","CVC",1,"F","PositiveNegative","B","second","second",68,6.95654544315157
"2483","57dc437d89fea70001729482","so",587,770,995,"T2.62","test","VCV",1,"F","PositivePositive","B","second","second",69,6.3750248198281
"2484","57dc437d89fea70001729482","and",868,930,782,"T2.24","test","CVC",1,"J","PositiveNegative","B","second","second",70,6.76619171466035
"2485","57dc437d89fea70001729482","so",931,1017,679,"T2.69","test","CVV",1,"J","PositivePositive","B","second","second",73,6.83625927727707
"2486","57dc437d89fea70001729482","so",819,779,844,"T2.61","test","CVV",1,"F","PositiveNegative","B","second","second",74,6.70808408385307
"2487","57dc437d89fea70001729482","and",668,892,2512,"T2.9","test","CVC",1,"F","PositiveNegative","B","second","second",75,6.50428817353665
"2488","57dc437d89fea70001729482","so",1537,876,1054,"T2.53","test","VCV",1,"F","PositiveNegative","B","second","second",78,7.3375877435386
"2489","57dc437d89fea70001729482","so",1099,742,778,"T2.49","test","CVC",1,"F","PositivePositive","B","second","second",80,7.00215595440362
"2490","57dc437d89fea70001729482","so",655,627,926,"T2.71","test","VCV",1,"J","PositivePositive","B","second","second",81,6.48463523563525
"2491","57dc437d89fea70001729482","but",859,865,688,"T2.38","test","VCV",1,"F","PositiveNegative","B","second","second",82,6.75576892198425
"2492","57dc437d89fea70001729482","so",1140,795,880,"T2.56","test","CVV",1,"F","PositivePositive","B","second","second",83,7.03878354138854
"2493","57dc437d89fea70001729482","and",736,909,987,"T2.11","test","VCC",1,"F","PositivePositive","B","second","second",84,6.60123011872888
"2494","57dc437d89fea70001729482","so",1305,907,622,"T2.60","test","CVC",1,"F","PositiveNegative","B","second","second",88,7.17395831975679
"2495","57dc437d89fea70001729482","so",1053,1243,1294,"T2.65","test","CVV",1,"F","PositiveNegative","B","second","second",89,6.95939851213398
"2496","57dc437d89fea70001729482","and",704,856,1724,"T2.22","test","CVV",1,"J","PositiveNegative","B","second","second",90,6.55677835615804
"2497","57dc437d89fea70001729482","so",802,628,868,"T2.52","test","CVC",1,"J","PositiveNegative","B","second","second",91,6.68710860786651
"2498","57dc437d89fea70001729482","and",636,771,1196,"T2.4","test","VCV",1,"F","PositiveNegative","B","second","second",92,6.45519856334012
"2499","57dc437d89fea70001729482","but",765,708,715,"T2.25","test","VCV",1,"J","PositiveNegative","B","second","second",94,6.63987583382654
"2500","57dc437d89fea70001729482","but",833,708,1042,"T2.46","test","CVC",1,"J","PositiveNegative","B","second","second",95,6.72503364216684
"2501","57dc437d89fea70001729482","and",1045,1118,654,"T2.10","test","CVV",1,"F","PositiveNegative","B","second","second",96,6.95177216439891
"2502","57dc437d89fea70001729482","so",817,648,916,"T2.59","test","CVV",1,"F","PositiveNegative","B","second","second",97,6.70563909486
"2503","57dc437d89fea70001729482","and",704,1033,806,"T2.16","test","CVV",1,"J","PositivePositive","B","second","second",99,6.55677835615804
"2504","57dc437d89fea70001729482","but",772,1137,1626,"T2.47","test","CVV",1,"J","PositivePositive","B","second","second",101,6.64898455002478
"2505","57dc437d89fea70001729482","but",3195,1174,2459,"T2.41","test","CVC",1,"F","PositivePositive","B","second","second",104,8.06934236681164
"2506","57dc437d89fea70001729482","so",1410,783,3534,"T2.55","test","CVC",1,"F","PositivePositive","B","second","second",105,7.25134498337221
"2507","57dc437d89fea70001729482","and",878,784,887,"T2.12","test","VCC",1,"F","PositivePositive","B","second","second",107,6.77764659363512
"2508","5b76febccee87f0001f989ac","but",720,792,1053,"T2.44","test","CVC",1,"F","PositiveNegative","B","first","first",2,6.5792512120101
"2509","5b76febccee87f0001f989ac","so",539,696,689,"T2.72","test","CVC",1,"J","PositivePositive","B","first","first",3,6.289715570909
"2510","5b76febccee87f0001f989ac","but",1247,998,4580,"T2.39","test","VCC",1,"F","PositivePositive","B","first","first",6,7.12849594568004
"2511","5b76febccee87f0001f989ac","but",498,1015,1210,"T2.46","test","CVC",1,"J","PositiveNegative","B","first","first",7,6.21060007702465
"2512","5b76febccee87f0001f989ac","and",356,498,715,"T2.16","test","CVV",1,"J","PositivePositive","B","first","first",10,5.87493073085203
"2513","5b76febccee87f0001f989ac","but",283,494,547,"T2.29","test","VCC",1,"F","PositiveNegative","B","first","first",11,5.64544689764324
"2514","5b76febccee87f0001f989ac","but",334,601,860,"T2.38","test","VCV",1,"F","PositiveNegative","B","first","first",12,5.8111409929767
"2515","5b76febccee87f0001f989ac","and",319,775,607,"T2.10","test","CVV",1,"F","PositiveNegative","B","first","first",13,5.76519110278484
"2516","5b76febccee87f0001f989ac","but",488,606,756,"T2.33","test","CVV",1,"J","PositiveNegative","B","first","first",15,6.19031540585315
"2517","5b76febccee87f0001f989ac","so",508,658,890,"T2.53","test","VCV",1,"F","PositiveNegative","B","first","first",17,6.23048144757848
"2518","5b76febccee87f0001f989ac","so",398,430,592,"T2.65","test","CVV",1,"F","PositiveNegative","B","first","first",22,5.98645200528444
"2519","5b76febccee87f0001f989ac","and",457,421,497,"T2.1","test","CVV",1,"J","PositivePositive","B","first","first",23,6.12468339089421
"2520","5b76febccee87f0001f989ac","but",469,470,633,"T2.45","test","CVC",1,"F","PositivePositive","B","first","first",24,6.15060276844628
"2521","5b76febccee87f0001f989ac","and",394,389,510,"T2.6","test","CVC",1,"F","PositivePositive","B","first","first",25,5.97635090929793
"2522","5b76febccee87f0001f989ac","so",415,436,706,"T2.67","test","CVV",1,"J","PositiveNegative","B","first","first",26,6.0282785202307
"2523","5b76febccee87f0001f989ac","and",526,402,552,"T2.8","test","CVV",1,"J","PositivePositive","B","first","first",27,6.26530121273771
"2524","5b76febccee87f0001f989ac","but",621,521,585,"T2.35","test","CVV",1,"J","PositivePositive","B","first","first",28,6.43133108193348
"2525","5b76febccee87f0001f989ac","and",503,3278,574,"T2.3","test","CVV",1,"F","PositiveNegative","B","first","first",29,6.22059017009974
"2526","5b76febccee87f0001f989ac","and",359,419,706,"T2.19","test","VCC",1,"J","PositiveNegative","B","first","first",30,5.88332238848828
"2527","5b76febccee87f0001f989ac","and",484,513,779,"T2.21","test","CVC",1,"J","PositiveNegative","B","first","first",32,6.18208490671663
"2528","5b76febccee87f0001f989ac","so",673,458,518,"T2.55","test","CVC",1,"F","PositivePositive","B","first","first",35,6.51174532964473
"2529","5b76febccee87f0001f989ac","and",562,2628,1854,"T2.5","test","CVV",1,"F","PositivePositive","B","first","first",36,6.33150184989369
"2530","5b76febccee87f0001f989ac","so",430,389,629,"T2.61","test","CVV",1,"F","PositiveNegative","B","first","first",42,6.06378520868761
"2531","5b76febccee87f0001f989ac","so",391,503,486,"T2.68","test","CVV",1,"J","PositivePositive","B","first","first",43,5.96870755998537
"2532","5b76febccee87f0001f989ac","and",484,394,502,"T2.18","test","CVV",1,"F","PositivePositive","B","first","first",44,6.18208490671663
"2533","5b76febccee87f0001f989ac","and",378,590,680,"T2.9","test","CVC",1,"F","PositiveNegative","B","first","first",45,5.93489419561959
"2534","5b76febccee87f0001f989ac","so",452,423,781,"T2.63","test","CVC",1,"J","PositiveNegative","B","first","first",46,6.11368217983223
"2535","5b76febccee87f0001f989ac","and",517,411,753,"T2.24","test","CVC",1,"J","PositiveNegative","B","first","first",49,6.24804287450843
"2536","5b76febccee87f0001f989ac","and",497,514,675,"T2.15","test","CVC",1,"F","PositivePositive","B","first","first",53,6.20859002609663
"2537","5b76febccee87f0001f989ac","so",354,385,537,"T2.52","test","CVC",1,"J","PositiveNegative","B","first","first",54,5.86929691313377
"2538","5b76febccee87f0001f989ac","so",484,622,719,"T2.71","test","VCV",1,"J","PositivePositive","B","second","second",55,6.18208490671663
"2539","5b76febccee87f0001f989ac","but",417,405,524,"T2.34","test","CVC",1,"J","PositiveNegative","B","second","second",57,6.0330862217988
"2540","5b76febccee87f0001f989ac","but",419,434,501,"T2.48","test","CVC",1,"F","PositiveNegative","B","second","second",58,6.03787091992214
"2541","5b76febccee87f0001f989ac","so",688,914,481,"T2.64","test","CVC",1,"J","PositivePositive","B","second","second",61,6.53378883793334
"2542","5b76febccee87f0001f989ac","and",572,1812,648,"T2.14","test","VCV",1,"F","PositiveNegative","B","second","second",62,6.3491389913798
"2543","5b76febccee87f0001f989ac","and",1103,673,506,"T2.2","test","VCV",1,"J","PositivePositive","B","second","second",63,7.0057890192535
"2544","5b76febccee87f0001f989ac","so",748,471,562,"T2.62","test","VCV",1,"F","PositivePositive","B","second","second",66,6.61740297797448
"2545","5b76febccee87f0001f989ac","so",769,398,648,"T2.70","test","CVV",1,"J","PositivePositive","B","second","second",67,6.64509096950564
"2546","5b76febccee87f0001f989ac","but",425,376,720,"T2.43","test","VCV",1,"J","PositivePositive","B","second","second",69,6.05208916892442
"2547","5b76febccee87f0001f989ac","but",543,384,543,"T2.36","test","CVV",1,"J","PositivePositive","B","second","second",71,6.29710931993394
"2548","5b76febccee87f0001f989ac","so",440,408,478,"T2.56","test","CVV",1,"F","PositivePositive","B","second","second",72,6.08677472691231
"2549","5b76febccee87f0001f989ac","so",487,383,484,"T2.66","test","VCC",1,"F","PositivePositive","B","second","second",73,6.18826412308259
"2550","5b76febccee87f0001f989ac","but",445,430,1070,"T2.42","test","VCC",1,"J","PositiveNegative","B","second","second",74,6.09807428216624
"2551","5b76febccee87f0001f989ac","but",550,419,563,"T2.41","test","CVC",1,"F","PositivePositive","B","second","second",77,6.30991827822652
"2552","5b76febccee87f0001f989ac","and",443,379,509,"T2.11","test","VCC",1,"F","PositivePositive","B","second","second",78,6.09356977004514
"2553","5b76febccee87f0001f989ac","but",462,404,660,"T2.37","test","CVV",1,"F","PositiveNegative","B","second","second",79,6.13556489108174
"2554","5b76febccee87f0001f989ac","but",484,431,491,"T2.47","test","CVV",1,"J","PositivePositive","B","second","second",82,6.18208490671663
"2555","5b76febccee87f0001f989ac","so",625,425,471,"T2.49","test","CVC",1,"F","PositivePositive","B","second","second",83,6.4377516497364
"2556","5b76febccee87f0001f989ac","but",557,428,1075,"T2.28","test","VCC",1,"J","PositivePositive","B","second","second",86,6.32256523992728
"2557","5b76febccee87f0001f989ac","but",649,615,438,"T2.40","test","VCC",1,"F","PositivePositive","B","second","second",87,6.47543271670409
"2558","5b76febccee87f0001f989ac","but",716,447,592,"T2.27","test","CVV",1,"J","PositivePositive","B","second","second",89,6.57368016696065
"2559","5b76febccee87f0001f989ac","so",428,363,482,"T2.50","test","CVC",1,"F","PositivePositive","B","second","second",90,6.0591231955818
"2560","5b76febccee87f0001f989ac","but",740,391,457,"T2.31","test","CVC",1,"F","PositivePositive","B","second","second",91,6.60665018619822
"2561","5b76febccee87f0001f989ac","so",1995,546,704,"T2.54","test","CVC",1,"F","PositiveNegative","B","second","second",92,7.59839932932396
"2562","5b76febccee87f0001f989ac","and",459,653,806,"T2.17","test","CVC",1,"F","PositiveNegative","B","second","second",93,6.12905021006055
"2563","5b76febccee87f0001f989ac","so",610,513,779,"T2.57","test","CVC",1,"J","PositiveNegative","B","second","second",95,6.41345895716736
"2564","5b76febccee87f0001f989ac","and",852,534,549,"T2.13","test","CVV",1,"J","PositivePositive","B","second","second",98,6.74758652682932
"2565","5b76febccee87f0001f989ac","so",542,441,592,"T2.58","test","VCV",1,"J","PositiveNegative","B","second","second",99,6.29526600143965
"2566","5b76febccee87f0001f989ac","so",448,343,1059,"T2.51","test","VCV",1,"J","PositiveNegative","B","second","second",100,6.10479323241498
"2567","5b76febccee87f0001f989ac","and",397,869,1388,"T2.7","test","CVC",1,"J","PositivePositive","B","second","second",101,5.98393628068719
"2568","5b76febccee87f0001f989ac","so",457,388,577,"T2.69","test","CVV",1,"J","PositivePositive","B","second","second",102,6.12468339089421
"2569","5b76febccee87f0001f989ac","but",915,575,662,"T2.25","test","VCV",1,"J","PositiveNegative","B","second","second",106,6.81892406527552
"2570","5b76febccee87f0001f989ac","and",500,662,537,"T2.23","test","CVV",1,"J","PositiveNegative","B","second","second",107,6.21460809842219
"2571","5b76febccee87f0001f989ac","but",2105,551,470,"T2.32","test","CVC",1,"F","PositivePositive","B","second","second",108,7.65207074611648
"2572","5d2075ccc26f84001566733c","but",1158,2463,1973,"T1.44","test","VCV",1,"F","PositiveNegative","A","first","first",3,7.05444965813294
"2573","5d2075ccc26f84001566733c","and",1032,2069,1258,"T1.9","test","CVV",1,"F","PositiveNegative","A","first","first",4,6.93925394604151
"2574","5d2075ccc26f84001566733c","so",1408,974,1466,"T1.51","test","CVC",1,"J","PositiveNegative","A","first","first",5,7.24992553671799
"2575","5d2075ccc26f84001566733c","but",1173,59,1903,"T1.25","test","CVC",1,"J","PositiveNegative","A","first","first",8,7.06731984865348
"2576","5d2075ccc26f84001566733c","but",1109,1964,1198,"T1.43","test","VCV",1,"J","PositivePositive","A","first","first",9,7.01121398735037
"2577","5d2075ccc26f84001566733c","so",945,1529,1977,"T1.49","test","CVC",1,"F","PositivePositive","A","first","first",10,6.85118492749374
"2578","5d2075ccc26f84001566733c","and",2109,800,835,"T1.20","test","CVC",1,"J","PositiveNegative","A","first","first",11,7.65396918047877
"2579","5d2075ccc26f84001566733c","so",1499,1875,1466,"T1.54","test","CVC",1,"F","PositiveNegative","A","first","first",12,7.3125534981026
"2580","5d2075ccc26f84001566733c","and",1096,2024,1093,"T1.22","test","CVV",1,"J","PositiveNegative","A","first","first",13,6.99942246750796
"2581","5d2075ccc26f84001566733c","and",1139,2582,1630,"T1.17","test","VCC",1,"F","PositiveNegative","A","first","first",15,7.03790596344718
"2582","5d2075ccc26f84001566733c","so",645,929,1270,"T1.55","test","CVV",1,"F","PositivePositive","A","first","first",22,6.46925031679577
"2583","5d2075ccc26f84001566733c","but",568,1304,1856,"T1.39","test","CVV",1,"F","PositivePositive","A","first","first",23,6.34212141872115
"2584","5d2075ccc26f84001566733c","so",752,1365,849,"T1.53","test","CVC",1,"F","PositiveNegative","A","first","first",25,6.62273632394984
"2585","5d2075ccc26f84001566733c","and",747,689,1136,"T1.6","test","CVC",1,"F","PositivePositive","A","first","first",28,6.61606518513282
"2586","5d2075ccc26f84001566733c","so",645,1319,1255,"T1.59","test","CVV",1,"F","PositiveNegative","A","first","first",29,6.46925031679577
"2587","5d2075ccc26f84001566733c","so",508,1500,1343,"T1.52","test","CVC",1,"J","PositiveNegative","A","first","first",31,6.23048144757848
"2588","5d2075ccc26f84001566733c","but",536,884,2902,"T1.35","test","CVV",1,"J","PositivePositive","A","first","first",33,6.2841341610708
"2589","5d2075ccc26f84001566733c","and",777,1199,2797,"T1.3","test","CVC",1,"F","PositiveNegative","A","first","first",35,6.65544035036765
"2590","5d2075ccc26f84001566733c","but",887,1514,1479,"T1.45","test","VCC",1,"F","PositivePositive","A","first","first",36,6.78784498230958
"2591","5d2075ccc26f84001566733c","but",703,959,1119,"T1.48","test","VCC",1,"F","PositiveNegative","A","first","first",37,6.55535689181067
"2592","5d2075ccc26f84001566733c","but",614,1350,2633,"T1.40","test","CVV",1,"F","PositivePositive","A","first","first",38,6.41999492814714
"2593","5d2075ccc26f84001566733c","so",720,1394,1285,"T1.71","test","CVV",1,"J","PositivePositive","A","first","first",39,6.5792512120101
"2594","5d2075ccc26f84001566733c","so",477,1255,1195,"T1.58","test","CVV",1,"J","PositiveNegative","A","first","first",41,6.16751649088834
"2595","5d2075ccc26f84001566733c","so",567,899,775,"T1.66","test","VCC",1,"F","PositivePositive","A","first","first",44,6.34035930372775
"2596","5d2075ccc26f84001566733c","but",654,900,1405,"T1.33","test","CVV",1,"J","PositiveNegative","A","first","first",45,6.4831073514572
"2597","5d2075ccc26f84001566733c","and",508,675,895,"T1.2","test","CVC",1,"J","PositivePositive","A","first","first",48,6.23048144757848
"2598","5d2075ccc26f84001566733c","so",538,2189,1375,"T1.65","test","VCC",1,"F","PositiveNegative","A","first","first",49,6.28785856016178
"2599","5d2075ccc26f84001566733c","and",706,989,985,"T1.7","test","CVV",1,"J","PositivePositive","A","first","first",50,6.55961523749324
"2600","5d2075ccc26f84001566733c","so",390,1230,879,"T1.72","test","CVV",1,"J","PositivePositive","A","first","first",52,5.96614673912369
"2601","5d2075ccc26f84001566733c","but",491,765,903,"T1.34","test","CVV",1,"J","PositiveNegative","A","first","first",54,6.19644412779452
"2602","5d2075ccc26f84001566733c","and",689,959,1001,"T1.15","test","VCV",1,"F","PositivePositive","A","second","second",56,6.53524127101366
"2603","5d2075ccc26f84001566733c","so",521,929,2036,"T1.56","test","CVV",1,"F","PositivePositive","A","second","second",57,6.25575004175337
"2604","5d2075ccc26f84001566733c","so",294,974,1375,"T1.62","test","VCV",1,"F","PositivePositive","A","second","second",58,5.68357976733868
"2605","5d2075ccc26f84001566733c","and",855,869,1044,"T1.13","test","VCV",1,"J","PositivePositive","A","second","second",59,6.75110146893676
"2606","5d2075ccc26f84001566733c","so",585,810,1826,"T1.64","test","VCV",1,"J","PositivePositive","A","second","second",60,6.37161184723186
"2607","5d2075ccc26f84001566733c","but",313,599,1060,"T1.37","test","CVV",1,"F","PositiveNegative","A","second","second",61,5.74620319054015
"2608","5d2075ccc26f84001566733c","so",417,734,941,"T1.61","test","VCV",1,"F","PositiveNegative","A","second","second",62,6.0330862217988
"2609","5d2075ccc26f84001566733c","and",403,119,2438,"T1.24","test","VCC",1,"J","PositiveNegative","A","second","second",64,5.99893656194668
"2610","5d2075ccc26f84001566733c","but",642,644,1135,"T1.46","test","VCC",1,"J","PositiveNegative","A","second","second",65,6.46458830368996
"2611","5d2075ccc26f84001566733c","but",495,765,1885,"T1.31","test","CVC",1,"F","PositivePositive","A","second","second",69,6.20455776256869
"2612","5d2075ccc26f84001566733c","and",659,600,955,"T1.18","test","VCC",1,"F","PositivePositive","A","second","second",70,6.49072353450251
"2613","5d2075ccc26f84001566733c","and",466,555,1234,"T1.16","test","VCC",1,"J","PositivePositive","A","second","second",71,6.14418563412565
"2614","5d2075ccc26f84001566733c","and",282,915,955,"T1.21","test","CVV",1,"J","PositiveNegative","A","second","second",73,5.64190707093811
"2615","5d2075ccc26f84001566733c","so",959,959,1509,"T1.63","test","VCV",1,"J","PositiveNegative","A","second","second",75,6.86589107488344
"2616","5d2075ccc26f84001566733c","and",554,719,790,"T1.23","test","VCV",1,"J","PositiveNegative","A","second","second",77,6.31716468674728
"2617","5d2075ccc26f84001566733c","but",642,779,1452,"T1.32","test","CVC",1,"F","PositivePositive","A","second","second",80,6.46458830368996
"2618","5d2075ccc26f84001566733c","and",658,899,851,"T1.19","test","CVC",1,"J","PositiveNegative","A","second","second",81,6.48920493132532
"2619","5d2075ccc26f84001566733c","and",552,644,599,"T1.11","test","CVV",1,"F","PositivePositive","A","second","second",82,6.31354804627709
"2620","5d2075ccc26f84001566733c","and",854,1516,1570,"T1.5","test","CVC",1,"F","PositivePositive","A","second","second",85,6.74993119378857
"2621","5d2075ccc26f84001566733c","and",702,929,1661,"T1.12","test","CVV",1,"F","PositivePositive","A","second","second",86,6.55393340402581
"2622","5d2075ccc26f84001566733c","so",372,914,864,"T1.57","test","CVV",1,"J","PositiveNegative","A","second","second",89,5.91889385427315
"2623","5d2075ccc26f84001566733c","and",356,644,969,"T1.10","test","CVV",1,"F","PositiveNegative","A","second","second",91,5.87493073085203
"2624","5d2075ccc26f84001566733c","so",715,601,1134,"T1.68","test","VCC",1,"J","PositivePositive","A","second","second",95,6.57228254269401
"2625","5d2075ccc26f84001566733c","but",642,704,745,"T1.26","test","CVC",1,"J","PositiveNegative","A","second","second",97,6.46458830368996
"2626","5d2075ccc26f84001566733c","and",628,569,1060,"T1.8","test","CVV",1,"J","PositivePositive","A","second","second",99,6.4425401664682
"2627","5d2075ccc26f84001566733c","so",824,750,912,"T1.69","test","CVC",1,"J","PositivePositive","A","second","second",100,6.71417052990947
"2628","5d2075ccc26f84001566733c","and",463,674,899,"T1.14","test","VCV",1,"F","PositiveNegative","A","second","second",101,6.13772705408623
"2629","5d2075ccc26f84001566733c","but",312,824,880,"T1.30","test","CVC",1,"F","PositiveNegative","A","second","second",102,5.74300318780948
"2630","5d2075ccc26f84001566733c","but",446,750,1178,"T1.41","test","VCV",1,"F","PositivePositive","A","second","second",103,6.10031895202006
"2631","5d2075ccc26f84001566733c","but",567,1605,971,"T1.38","test","CVV",1,"F","PositiveNegative","A","second","second",104,6.34035930372775
"2632","5d2075ccc26f84001566733c","and",613,706,820,"T1.4","test","CVC",1,"F","PositiveNegative","A","second","second",105,6.41836493593621
"2633","5d2075ccc26f84001566733c","but",583,659,3111,"T1.36","test","CVV",1,"J","PositivePositive","A","second","second",106,6.36818718635049
"2634","5d2075ccc26f84001566733c","but",600,764,895,"T1.42","test","VCV",1,"J","PositiveNegative","A","second","second",108,6.39692965521615
"2635","5fa83d9a582cca6829c0a293","but",1213,1892,2298,"T2.31","test","CVC",1,"F","PositivePositive","B","first","first",1,7.10085190894405
"2636","5fa83d9a582cca6829c0a293","but",989,1368,1962,"T2.29","test","VCC",1,"F","PositiveNegative","B","first","first",2,6.89669433162271
"2637","5fa83d9a582cca6829c0a293","so",1205,1618,1237,"T2.57","test","CVC",1,"J","PositiveNegative","B","first","first",3,7.09423484592476
"2638","5fa83d9a582cca6829c0a293","so",689,1563,1227,"T2.56","test","CVV",1,"F","PositivePositive","B","first","first",4,6.53524127101366
"2639","5fa83d9a582cca6829c0a293","but",921,597,1275,"T2.25","test","VCV",1,"J","PositiveNegative","B","first","first",6,6.82546003625531
"2640","5fa83d9a582cca6829c0a293","but",758,562,1459,"T2.37","test","CVV",1,"F","PositiveNegative","B","first","first",8,6.63068338564237
"2641","5fa83d9a582cca6829c0a293","and",705,676,1162,"T2.12","test","VCC",1,"F","PositivePositive","B","first","first",11,6.55819780281227
"2642","5fa83d9a582cca6829c0a293","and",714,780,1250,"T2.19","test","VCC",1,"J","PositiveNegative","B","first","first",13,6.57088296233958
"2643","5fa83d9a582cca6829c0a293","but",570,954,1218,"T2.38","test","VCV",1,"F","PositiveNegative","B","first","first",15,6.3456363608286
"2644","5fa83d9a582cca6829c0a293","and",1063,1268,1804,"T2.17","test","CVC",1,"F","PositiveNegative","B","first","first",16,6.96885037834195
"2645","5fa83d9a582cca6829c0a293","but",1021,850,1656,"T2.41","test","CVC",1,"F","PositivePositive","B","first","first",17,6.92853781816467
"2646","5fa83d9a582cca6829c0a293","so",779,572,919,"T2.64","test","CVC",1,"J","PositivePositive","B","first","first",18,6.65801104587075
"2647","5fa83d9a582cca6829c0a293","and",743,664,1033,"T2.8","test","CVV",1,"J","PositivePositive","B","first","first",20,6.61069604471776
"2648","5fa83d9a582cca6829c0a293","so",1047,1154,1736,"T2.55","test","CVC",1,"F","PositivePositive","B","first","first",24,6.95368421087054
"2649","5fa83d9a582cca6829c0a293","and",673,828,1120,"T2.23","test","CVV",1,"J","PositiveNegative","B","first","first",27,6.51174532964473
"2650","5fa83d9a582cca6829c0a293","but",648,619,1337,"T2.40","test","VCC",1,"F","PositivePositive","B","first","first",28,6.47389069635227
"2651","5fa83d9a582cca6829c0a293","so",797,602,1472,"T2.54","test","CVC",1,"F","PositiveNegative","B","first","first",29,6.68085467879022
"2652","5fa83d9a582cca6829c0a293","so",1027,654,2937,"T2.49","test","CVC",1,"F","PositivePositive","B","first","first",30,6.93439720992856
"2653","5fa83d9a582cca6829c0a293","so",664,682,1244,"T2.68","test","CVV",1,"J","PositivePositive","B","first","first",31,6.49828214947643
"2654","5fa83d9a582cca6829c0a293","but",644,659,1528,"T2.42","test","VCC",1,"J","PositiveNegative","B","first","first",33,6.46769872610435
"2655","5fa83d9a582cca6829c0a293","and",757,794,1143,"T2.10","test","CVV",1,"F","PositiveNegative","B","first","first",34,6.62936325343745
"2656","5fa83d9a582cca6829c0a293","and",637,906,1149,"T2.11","test","VCC",1,"F","PositivePositive","B","first","first",36,6.45676965557216
"2657","5fa83d9a582cca6829c0a293","and",1121,751,1140,"T2.7","test","CVC",1,"J","PositivePositive","B","first","first",37,7.02197642307216
"2658","5fa83d9a582cca6829c0a293","so",813,765,1319,"T2.63","test","CVC",1,"J","PositiveNegative","B","first","first",39,6.70073110954781
"2659","5fa83d9a582cca6829c0a293","and",632,613,1442,"T2.4","test","VCV",1,"F","PositiveNegative","B","first","first",41,6.44888939414686
"2660","5fa83d9a582cca6829c0a293","and",711,455,1086,"T2.16","test","CVV",1,"J","PositivePositive","B","first","first",42,6.56667242980324
"2661","5fa83d9a582cca6829c0a293","and",762,639,1129,"T2.24","test","CVC",1,"J","PositiveNegative","B","first","first",43,6.63594655568665
"2662","5fa83d9a582cca6829c0a293","so",691,480,971,"T2.69","test","CVV",1,"J","PositivePositive","B","first","first",45,6.53813982376767
"2663","5fa83d9a582cca6829c0a293","but",565,517,1065,"T2.44","test","CVC",1,"F","PositiveNegative","B","first","first",46,6.33682573114644
"2664","5fa83d9a582cca6829c0a293","but",426,615,1037,"T2.33","test","CVV",1,"J","PositiveNegative","B","first","first",47,6.05443934626937
"2665","5fa83d9a582cca6829c0a293","but",730,567,1031,"T2.30","test","CVC",1,"F","PositiveNegative","B","first","first",48,6.59304453414244
