"","ID","Connective","ReactionTime1","ReactionTime2","ReactionTime3","TrialID","Label","Wordform","Answeraccuracy","Truthvalue","Sentenceform","Group","LogReactionTime1"
"935","5ec7e258f052ac26af7aafc5","and",1070,1027,935,"T1.4","test","CVC",1,"F","PositiveNegative","A",6.97541392745595
"936","5ec7e258f052ac26af7aafc5","but",724,801,665,"T1.29","test","CVC",1,"F","PositiveNegative","A",6.58479139238572
"937","5ec7e258f052ac26af7aafc5","so",585,833,621,"T1.71","test","CVV",1,"J","PositivePositive","A",6.37161184723186
"938","5ec7e258f052ac26af7aafc5","so",702,955,873,"T1.62","test","VCV",1,"F","PositivePositive","A",6.55393340402581
"939","5ec7e258f052ac26af7aafc5","but",790,1279,755,"T1.47","test","VCC",1,"J","PositivePositive","A",6.67203294546107
"940","5ec7e258f052ac26af7aafc5","and",3157,1318,1989,"T1.3","test","CVC",1,"F","PositiveNegative","A",8.05737748855799
"941","5ec7e258f052ac26af7aafc5","so",574,1141,1221,"T1.69","test","CVC",1,"J","PositivePositive","A",6.35262939631957
"942","5ec7e258f052ac26af7aafc5","but",1566,1245,764,"T1.28","test","CVC",1,"J","PositivePositive","A",7.35627987655075
"943","5ec7e258f052ac26af7aafc5","so",710,855,841,"T1.54","test","CVC",1,"F","PositiveNegative","A",6.56526497003536
"944","5ec7e258f052ac26af7aafc5","and",810,868,1020,"T1.10","test","CVV",1,"F","PositiveNegative","A",6.69703424766648
"945","5ec7e258f052ac26af7aafc5","and",851,955,1242,"T1.9","test","CVV",1,"F","PositiveNegative","A",6.74641212857337
"946","5ec7e258f052ac26af7aafc5","but",1244,1133,1074,"T1.41","test","VCV",1,"F","PositivePositive","A",7.12608727329912
"947","5ec7e258f052ac26af7aafc5","but",1412,1031,1286,"T1.35","test","CVV",1,"J","PositivePositive","A",7.25276241805319
"948","5ec7e258f052ac26af7aafc5","so",1006,999,930,"T1.72","test","CVV",1,"J","PositivePositive","A",6.91373735065968
"949","5ec7e258f052ac26af7aafc5","and",795,1090,1077,"T1.6","test","CVC",1,"F","PositivePositive","A",6.67834211465433
"950","5ec7e258f052ac26af7aafc5","so",721,874,1000,"T1.67","test","VCC",1,"J","PositiveNegative","A",6.58063913728495
"951","5ec7e258f052ac26af7aafc5","but",838,690,1007,"T1.48","test","VCC",1,"F","PositiveNegative","A",6.73101810048208
"952","5ec7e258f052ac26af7aafc5","and",827,750,1097,"T1.15","test","VCV",1,"F","PositivePositive","A",6.71780469502369
"953","5ec7e258f052ac26af7aafc5","so",920,751,901,"T1.68","test","VCC",1,"J","PositivePositive","A",6.82437367004309
"954","5ec7e258f052ac26af7aafc5","and",1051,1497,1505,"T1.16","test","VCC",1,"J","PositivePositive","A",6.95749737087695
"955","5ec7e258f052ac26af7aafc5","but",860,820,950,"T1.31","test","CVC",1,"F","PositivePositive","A",6.75693238924755
"956","5ec7e258f052ac26af7aafc5","so",676,860,880,"T1.61","test","VCV",1,"F","PositiveNegative","A",6.51619307604296
"957","5ec7e258f052ac26af7aafc5","but",633,745,847,"T1.37","test","CVV",1,"F","PositiveNegative","A",6.45047042214418
"958","5ec7e258f052ac26af7aafc5","so",686,874,763,"T1.70","test","CVC",1,"J","PositivePositive","A",6.53087762772588
"959","5ec7e258f052ac26af7aafc5","and",774,717,754,"T1.1","test","CVC",1,"J","PositivePositive","A",6.65157187358973
"960","5ec7e258f052ac26af7aafc5","and",555,1057,883,"T1.21","test","CVV",1,"J","PositiveNegative","A",6.31896811374643
"961","5ec7e258f052ac26af7aafc5","so",899,956,1023,"T1.64","test","VCV",1,"J","PositivePositive","A",6.80128303447162
"962","5ec7e258f052ac26af7aafc5","so",1083,942,938,"T1.56","test","CVV",1,"F","PositivePositive","A",6.98749024700099
"963","5ec7e258f052ac26af7aafc5","but",975,884,821,"T1.45","test","VCC",1,"F","PositivePositive","A",6.88243747099785
"964","5ec7e258f052ac26af7aafc5","and",603,788,778,"T1.8","test","CVV",1,"J","PositivePositive","A",6.40191719672719
"965","5ec7e258f052ac26af7aafc5","but",550,803,868,"T1.43","test","VCV",1,"J","PositivePositive","A",6.30991827822652
"966","5ec7e258f052ac26af7aafc5","and",597,664,798,"T1.13","test","VCV",1,"J","PositivePositive","A",6.3919171133926
"967","5ec7e258f052ac26af7aafc5","but",585,751,1007,"T1.40","test","CVV",1,"F","PositivePositive","A",6.37161184723186
"968","5ec7e258f052ac26af7aafc5","and",587,807,867,"T1.12","test","CVV",1,"F","PositivePositive","A",6.3750248198281
"969","5ec7e258f052ac26af7aafc5","so",497,763,785,"T1.52","test","CVC",1,"J","PositiveNegative","A",6.20859002609663
"970","5ec7e258f052ac26af7aafc5","but",665,763,789,"T1.34","test","CVV",1,"J","PositiveNegative","A",6.49978704065585
"971","5ec7e258f052ac26af7aafc5","so",791,745,1617,"T1.50","test","CVC",1,"F","PositivePositive","A",6.67329796776765
"972","5ec7e258f052ac26af7aafc5","and",878,908,1015,"T1.14","test","VCV",1,"F","PositiveNegative","A",6.77764659363512
"973","5ec7e258f052ac26af7aafc5","and",538,759,841,"T1.23","test","VCV",1,"J","PositiveNegative","A",6.28785856016178
"974","5ec7e258f052ac26af7aafc5","so",634,821,1043,"T1.65","test","VCC",1,"F","PositiveNegative","A",6.45204895443723
"975","5ec7e258f052ac26af7aafc5","but",620,859,1061,"T1.33","test","CVV",1,"J","PositiveNegative","A",6.42971947803914
"976","5ec7e258f052ac26af7aafc5","and",622,831,815,"T1.2","test","CVC",1,"J","PositivePositive","A",6.43294009273918
"977","59987d310ed7ae0001991afa","but",611,2026,706,"T1.35","test","CVV",1,"J","PositivePositive","A",6.4150969591716
"978","59987d310ed7ae0001991afa","and",1718,1007,932,"T1.7","test","CVV",1,"J","PositivePositive","A",7.4489161025442
"979","59987d310ed7ae0001991afa","but",980,824,1393,"T1.48","test","VCC",1,"F","PositiveNegative","A",6.88755257166462
"980","59987d310ed7ae0001991afa","and",1331,667,788,"T1.23","test","VCV",1,"J","PositiveNegative","A",7.19368581839511
"981","59987d310ed7ae0001991afa","but",849,1138,1065,"T1.37","test","CVV",1,"F","PositiveNegative","A",6.74405918631135
"982","59987d310ed7ae0001991afa","and",1509,794,903,"T1.2","test","CVC",1,"J","PositivePositive","A",7.31920245876785
"983","59987d310ed7ae0001991afa","but",1218,933,1062,"T1.47","test","VCC",1,"J","PositivePositive","A",7.10496544826984
"984","59987d310ed7ae0001991afa","but",1526,1080,1028,"T1.26","test","CVC",1,"J","PositiveNegative","A",7.3304052118444
"985","59987d310ed7ae0001991afa","but",1010,908,997,"T1.44","test","VCV",1,"F","PositiveNegative","A",6.9177056098353
"986","59987d310ed7ae0001991afa","and",804,1316,1283,"T1.16","test","VCC",1,"J","PositivePositive","A",6.68959926917897
"987","59987d310ed7ae0001991afa","and",1041,1242,1002,"T1.8","test","CVV",1,"J","PositivePositive","A",6.94793706861497
"988","59987d310ed7ae0001991afa","and",909,985,833,"T1.9","test","CVV",1,"F","PositiveNegative","A",6.81234509417748
"989","59987d310ed7ae0001991afa","so",852,922,824,"T1.67","test","VCC",1,"J","PositiveNegative","A",6.74758652682932
"990","59987d310ed7ae0001991afa","and",875,836,630,"T1.12","test","CVV",1,"F","PositivePositive","A",6.77422388635761
"991","59987d310ed7ae0001991afa","but",790,949,977,"T1.29","test","CVC",1,"F","PositiveNegative","A",6.67203294546107
"992","59987d310ed7ae0001991afa","and",1195,1183,937,"T1.5","test","CVC",1,"F","PositivePositive","A",7.08590146436561
"993","59987d310ed7ae0001991afa","so",1018,859,813,"T1.71","test","CVV",1,"J","PositivePositive","A",6.92559519711047
"994","59987d310ed7ae0001991afa","and",675,739,762,"T1.20","test","CVC",1,"J","PositiveNegative","A",6.51471269087253
"995","59987d310ed7ae0001991afa","but",670,1273,826,"T1.46","test","VCC",1,"J","PositiveNegative","A",6.50727771238501
"996","59987d310ed7ae0001991afa","but",791,647,701,"T1.28","test","CVC",1,"J","PositivePositive","A",6.67329796776765
"997","59987d310ed7ae0001991afa","so",651,796,652,"T1.51","test","CVC",1,"J","PositiveNegative","A",6.47850964220857
"998","59987d310ed7ae0001991afa","but",500,662,1031,"T1.25","test","CVC",1,"J","PositiveNegative","A",6.21460809842219
"999","59987d310ed7ae0001991afa","and",646,897,717,"T1.22","test","CVV",1,"J","PositiveNegative","A",6.4707995037826
"1000","59987d310ed7ae0001991afa","but",1138,2868,1192,"T1.39","test","CVV",1,"F","PositivePositive","A",7.03702761468628
"1001","59987d310ed7ae0001991afa","and",639,663,980,"T1.14","test","VCV",1,"F","PositiveNegative","A",6.45990445437753
"1002","59987d310ed7ae0001991afa","and",906,655,871,"T1.3","test","CVC",1,"F","PositiveNegative","A",6.80903930604298
"1003","59987d310ed7ae0001991afa","but",626,649,708,"T1.27","test","CVC",1,"J","PositivePositive","A",6.4393503711001
"1004","59987d310ed7ae0001991afa","and",700,658,688,"T1.1","test","CVC",1,"J","PositivePositive","A",6.5510803350434
"1005","59987d310ed7ae0001991afa","so",675,1093,882,"T1.62","test","VCV",1,"F","PositivePositive","A",6.51471269087253
"1006","59987d310ed7ae0001991afa","so",693,672,963,"T1.58","test","CVV",1,"J","PositiveNegative","A",6.5410299991899
"1007","59987d310ed7ae0001991afa","but",595,784,783,"T1.42","test","VCV",1,"J","PositiveNegative","A",6.38856140554563
"1008","59987d310ed7ae0001991afa","so",855,1683,830,"T1.69","test","CVC",1,"J","PositivePositive","A",6.75110146893676
"1009","59987d310ed7ae0001991afa","and",753,753,888,"T1.15","test","VCV",1,"F","PositivePositive","A",6.62406522779989
"1010","59987d310ed7ae0001991afa","and",462,895,710,"T1.21","test","CVV",1,"J","PositiveNegative","A",6.13556489108174
"1011","59987d310ed7ae0001991afa","but",520,596,782,"T1.32","test","CVC",1,"F","PositivePositive","A",6.25382881157547
"1012","59987d310ed7ae0001991afa","so",947,787,864,"T1.54","test","CVC",1,"F","PositiveNegative","A",6.85329909318608
"1013","59987d310ed7ae0001991afa","so",749,771,687,"T1.66","test","VCC",1,"F","PositivePositive","A",6.61873898351722
"1014","59987d310ed7ae0001991afa","so",910,628,746,"T1.70","test","CVC",1,"J","PositivePositive","A",6.8134445995109
"1015","59987d310ed7ae0001991afa","and",503,687,857,"T1.4","test","CVC",1,"F","PositiveNegative","A",6.22059017009974
"1016","59987d310ed7ae0001991afa","but",1228,688,729,"T1.36","test","CVV",1,"J","PositivePositive","A",7.11314210870709
"1017","59987d310ed7ae0001991afa","so",737,757,804,"T1.61","test","VCV",1,"F","PositiveNegative","A",6.60258789218934
"1018","59987d310ed7ae0001991afa","so",974,751,655,"T1.59","test","CVV",1,"F","PositiveNegative","A",6.88141130364254
"1019","59987d310ed7ae0001991afa","so",646,1152,672,"T1.53","test","CVC",1,"F","PositiveNegative","A",6.4707995037826
"1020","59987d310ed7ae0001991afa","but",693,547,848,"T1.34","test","CVV",1,"J","PositiveNegative","A",6.5410299991899
"1021","59987d310ed7ae0001991afa","so",460,682,733,"T1.56","test","CVV",1,"F","PositivePositive","A",6.13122648948314
"1022","59987d310ed7ae0001991afa","and",672,5025,2087,"T1.19","test","CVC",1,"J","PositiveNegative","A",6.51025834052315
"1023","59987d310ed7ae0001991afa","so",493,675,644,"T1.49","test","CVC",1,"F","PositivePositive","A",6.20050917404269
"1024","59987d310ed7ae0001991afa","so",576,767,637,"T1.50","test","CVC",1,"F","PositivePositive","A",6.35610766069589
"1025","59987d310ed7ae0001991afa","and",649,757,758,"T1.6","test","CVC",1,"F","PositivePositive","A",6.47543271670409
"1026","59987d310ed7ae0001991afa","so",392,453,992,"T1.60","test","CVV",1,"F","PositiveNegative","A",5.97126183979046
"1027","59987d310ed7ae0001991afa","and",631,1052,860,"T1.13","test","VCV",1,"J","PositivePositive","A",6.44730586254121
"1028","59987d310ed7ae0001991afa","but",708,502,654,"T1.31","test","CVC",1,"F","PositivePositive","A",6.56244409369372
"1029","59987d310ed7ae0001991afa","but",473,724,659,"T1.40","test","CVV",1,"F","PositivePositive","A",6.15909538849193
"1030","59987d310ed7ae0001991afa","so",656,896,1288,"T1.55","test","CVV",1,"F","PositivePositive","A",6.48616078894409
"1031","59987d310ed7ae0001991afa","so",789,1442,722,"T1.65","test","VCC",1,"F","PositiveNegative","A",6.67076632084587
"1032","59987d310ed7ae0001991afa","but",760,921,905,"T1.33","test","CVV",1,"J","PositiveNegative","A",6.63331843328038
"1033","59987d310ed7ae0001991afa","but",773,1008,828,"T1.38","test","CVV",1,"F","PositiveNegative","A",6.65027904858742
"1034","59987d310ed7ae0001991afa","so",765,493,809,"T1.64","test","VCV",1,"J","PositivePositive","A",6.63987583382654
"1035","59987d310ed7ae0001991afa","and",675,583,707,"T1.11","test","CVV",1,"F","PositivePositive","A",6.51471269087253
"1036","59987d310ed7ae0001991afa","and",683,552,1025,"T1.17","test","VCC",1,"F","PositiveNegative","A",6.52649485957079
"1037","5a86b089aa46dd00016bb064","so",1785,3235,1087,"T2.72","test","CVC",1,"J","PositivePositive","B",7.48717369421374
"1038","5a86b089aa46dd00016bb064","and",1349,2284,1171,"T2.19","test","VCC",1,"J","PositiveNegative","B",7.20711885620776
"1039","5a86b089aa46dd00016bb064","and",1466,1690,1059,"T2.11","test","VCC",1,"F","PositivePositive","B",7.2902928824466
"1040","5a86b089aa46dd00016bb064","and",869,1546,1247,"T2.1","test","CVV",1,"J","PositivePositive","B",6.76734312526539
"1041","5a86b089aa46dd00016bb064","so",1672,2813,1025,"T2.59","test","CVV",1,"F","PositiveNegative","B",7.42177579364465
"1042","5a86b089aa46dd00016bb064","and",1190,2052,2619,"T2.17","test","CVC",1,"F","PositiveNegative","B",7.08170858610557
"1043","5a86b089aa46dd00016bb064","and",1429,1888,1108,"T2.4","test","VCV",1,"F","PositiveNegative","B",7.26473017792987
"1044","5a86b089aa46dd00016bb064","so",2994,2071,1185,"T2.58","test","VCV",1,"J","PositiveNegative","B",8.00436556497957
"1045","5a86b089aa46dd00016bb064","and",1981,1764,1124,"T2.20","test","CVC",1,"J","PositiveNegative","B",7.59135704669855
"1046","5a86b089aa46dd00016bb064","but",1551,2635,1952,"T2.39","test","VCC",1,"F","PositivePositive","B",7.34665516317654
"1047","5a86b089aa46dd00016bb064","but",1287,1981,965,"T2.30","test","CVC",1,"F","PositiveNegative","B",7.16006920759613
"1048","5a86b089aa46dd00016bb064","but",1003,2060,1103,"T2.29","test","VCC",1,"F","PositiveNegative","B",6.91075078796194
"1049","5a86b089aa46dd00016bb064","but",1296,2240,1175,"T2.33","test","CVV",1,"J","PositiveNegative","B",7.16703787691222
"1050","5a86b089aa46dd00016bb064","so",1131,2173,1387,"T2.70","test","CVV",1,"J","PositivePositive","B",7.03085747611612
"1051","5a86b089aa46dd00016bb064","so",1247,1864,835,"T2.64","test","CVC",1,"J","PositivePositive","B",7.12849594568004
"1052","5a86b089aa46dd00016bb064","and",903,1948,1035,"T2.10","test","CVV",1,"F","PositiveNegative","B",6.80572255341699
"1053","5a86b089aa46dd00016bb064","and",1667,1862,858,"T2.16","test","CVV",1,"J","PositivePositive","B",7.41878088275079
"1054","5a86b089aa46dd00016bb064","so",1297,1334,1165,"T2.68","test","CVV",1,"J","PositivePositive","B",7.16780918431644
"1055","5a86b089aa46dd00016bb064","so",1111,1242,1163,"T2.55","test","CVC",1,"F","PositivePositive","B",7.01301578963963
"1056","5a86b089aa46dd00016bb064","and",870,1637,950,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.76849321164863
"1057","5a86b089aa46dd00016bb064","and",1009,1592,938,"T2.18","test","CVV",1,"F","PositivePositive","B",6.91671502035361
"1058","5a86b089aa46dd00016bb064","so",1037,1823,957,"T2.63","test","CVC",1,"J","PositiveNegative","B",6.94408720822953
"1059","5a86b089aa46dd00016bb064","but",1041,1425,1231,"T2.32","test","CVC",1,"F","PositivePositive","B",6.94793706861497
"1060","5a86b089aa46dd00016bb064","and",1046,1857,992,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.95272864462487
"1061","5a86b089aa46dd00016bb064","but",1098,1813,852,"T2.46","test","CVC",1,"J","PositiveNegative","B",7.00124562206948
"1062","5a86b089aa46dd00016bb064","but",1001,1571,900,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.90875477931522
"1063","5a86b089aa46dd00016bb064","so",1057,2422,980,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.96318998587024
"1064","5a86b089aa46dd00016bb064","but",1320,1780,1438,"T2.31","test","CVC",1,"F","PositivePositive","B",7.18538701558042
"1065","5a86b089aa46dd00016bb064","so",1073,1933,1134,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.9782137426307
"1066","5a86b089aa46dd00016bb064","but",1127,1435,1066,"T2.25","test","VCV",1,"J","PositiveNegative","B",7.02731451403978
"1067","5a86b089aa46dd00016bb064","so",1221,1672,1262,"T2.69","test","CVV",1,"J","PositivePositive","B",7.1074254741107
"1068","5a86b089aa46dd00016bb064","so",957,1662,852,"T2.60","test","CVC",1,"F","PositiveNegative","B",6.86380339145295
"1069","5a86b089aa46dd00016bb064","and",1376,1334,878,"T2.15","test","CVC",1,"F","PositivePositive","B",7.22693601849329
"1070","5a86b089aa46dd00016bb064","but",1055,1387,1052,"T2.37","test","CVV",1,"F","PositiveNegative","B",6.96129604591017
"1071","5a86b089aa46dd00016bb064","and",944,1232,1223,"T2.12","test","VCC",1,"F","PositivePositive","B",6.8501261661455
"1072","5a86b089aa46dd00016bb064","so",1065,1686,835,"T2.71","test","VCV",1,"J","PositivePositive","B",6.97073007814353
"1073","5a86b089aa46dd00016bb064","but",1206,1315,1451,"T2.28","test","VCC",1,"J","PositivePositive","B",7.09506437728713
"1074","5a86b089aa46dd00016bb064","but",887,1395,739,"T2.36","test","CVV",1,"J","PositivePositive","B",6.78784498230958
"1075","5a86b089aa46dd00016bb064","but",1084,1423,815,"T2.47","test","CVV",1,"J","PositivePositive","B",6.98841318199959
"1076","5a86b089aa46dd00016bb064","and",1205,1371,872,"T2.21","test","CVC",1,"J","PositiveNegative","B",7.09423484592476
"1077","5a86b089aa46dd00016bb064","so",780,1357,907,"T2.56","test","CVV",1,"F","PositivePositive","B",6.65929391968364
"1078","5a86b089aa46dd00016bb064","but",1031,1403,920,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.93828448401696
"1079","5a86b089aa46dd00016bb064","and",1010,1289,775,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.9177056098353
"1080","5a86b089aa46dd00016bb064","so",1296,1173,855,"T2.66","test","VCC",1,"F","PositivePositive","B",7.16703787691222
"1081","5a86b089aa46dd00016bb064","but",1047,1503,1057,"T2.40","test","VCC",1,"F","PositivePositive","B",6.95368421087054
"1082","5a86b089aa46dd00016bb064","and",963,1201,820,"T2.23","test","CVV",1,"J","PositiveNegative","B",6.87005341179813
"1083","5a86b089aa46dd00016bb064","and",1128,1042,630,"T2.13","test","CVV",1,"J","PositivePositive","B",7.028201432058
"1084","5a86b089aa46dd00016bb064","but",1035,1271,602,"T2.27","test","CVV",1,"J","PositivePositive","B",6.94215670569947
"1085","5a86b089aa46dd00016bb064","but",1028,1171,797,"T2.41","test","CVC",1,"F","PositivePositive","B",6.93537044601511
"1086","5a86b089aa46dd00016bb064","but",882,1493,824,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.78219205600679
"1087","5a86b089aa46dd00016bb064","and",835,1033,575,"T2.2","test","VCV",1,"J","PositivePositive","B",6.72743172485086
"1088","5a86b089aa46dd00016bb064","so",1163,1395,843,"T2.62","test","VCV",1,"F","PositivePositive","B",7.05875815251866
"1089","5a86b089aa46dd00016bb064","but",1748,1926,736,"T2.35","test","CVV",1,"J","PositivePositive","B",7.46622755621548
"1090","5a86b089aa46dd00016bb064","but",786,1106,738,"T2.26","test","VCV",1,"J","PositiveNegative","B",6.66695679242921
"1091","5a86b089aa46dd00016bb064","so",868,1289,807,"T2.65","test","CVV",1,"F","PositiveNegative","B",6.76619171466035
"1092","5a86b089aa46dd00016bb064","but",1015,1070,865,"T2.45","test","CVC",1,"F","PositivePositive","B",6.92264389147589
"1093","5a86b089aa46dd00016bb064","and",933,1131,782,"T2.6","test","CVC",1,"F","PositivePositive","B",6.83840520084734
"1094","5a86b089aa46dd00016bb064","so",1000,1198,906,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.90775527898214
"1095","5a86b089aa46dd00016bb064","and",1420,1463,804,"T2.9","test","CVC",1,"F","PositiveNegative","B",7.25841215059531
"1096","5a86b089aa46dd00016bb064","and",953,1263,610,"T2.8","test","CVV",1,"J","PositivePositive","B",6.8596149036542
"1097","5a86b089aa46dd00016bb064","so",875,929,818,"T2.50","test","CVC",1,"F","PositivePositive","B",6.77422388635761
"1098","5a86b089aa46dd00016bb064","so",997,1561,944,"T2.61","test","CVV",1,"F","PositiveNegative","B",6.90475076996184
"1099","5a86b089aa46dd00016bb064","but",982,1258,802,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.88959130835447
"1100","5a86b089aa46dd00016bb064","and",1034,1181,888,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.94119005506837
"1101","5a86b089aa46dd00016bb064","but",1220,1176,620,"T2.43","test","VCV",1,"J","PositivePositive","B",7.1066061377273
"1102","5a86b089aa46dd00016bb064","but",949,1031,926,"T2.34","test","CVC",1,"J","PositiveNegative","B",6.85540879860993
"1103","5a86b089aa46dd00016bb064","and",858,1047,773,"T2.7","test","CVC",1,"J","PositivePositive","B",6.75460409948796
"1104","5a86b089aa46dd00016bb064","so",930,949,863,"T2.49","test","CVC",1,"F","PositivePositive","B",6.8351845861473
"1105","5a86b089aa46dd00016bb064","so",1339,1184,743,"T2.52","test","CVC",1,"J","PositiveNegative","B",7.19967834569117
"1106","5a86b089aa46dd00016bb064","so",883,905,815,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.78332520060396
"1107","5d0a50b9ae889800017176a7","so",568,1302,2502,"T2.70","test","CVV",1,"J","PositivePositive","B",6.34212141872115
"1108","5d0a50b9ae889800017176a7","but",666,1228,2420,"T2.43","test","VCV",1,"J","PositivePositive","B",6.50128967054039
"1109","5d0a50b9ae889800017176a7","but",288,1684,1551,"T2.37","test","CVV",1,"F","PositiveNegative","B",5.66296048013595
"1110","5d0a50b9ae889800017176a7","and",2875,2116,1263,"T2.17","test","CVC",1,"F","PositiveNegative","B",7.96380795323145
"1111","5d0a50b9ae889800017176a7","and",303,4121,2295,"T2.9","test","CVC",1,"F","PositiveNegative","B",5.71373280550937
"1112","5d0a50b9ae889800017176a7","so",933,1007,1087,"T2.63","test","CVC",1,"J","PositiveNegative","B",6.83840520084734
"1113","5d0a50b9ae889800017176a7","so",747,1234,1774,"T2.62","test","VCV",1,"F","PositivePositive","B",6.61606518513282
"1114","5d0a50b9ae889800017176a7","so",610,2275,2357,"T2.65","test","CVV",1,"F","PositiveNegative","B",6.41345895716736
"1115","5d0a50b9ae889800017176a7","but",464,1732,1422,"T2.47","test","CVV",1,"J","PositivePositive","B",6.13988455222626
"1116","5d0a50b9ae889800017176a7","but",3057,1019,1206,"T2.41","test","CVC",1,"F","PositivePositive","B",8.02518932189084
"1117","5d0a50b9ae889800017176a7","so",468,1057,2092,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.14846829591765
"1118","5d0a50b9ae889800017176a7","but",754,1160,1701,"T2.32","test","CVC",1,"F","PositivePositive","B",6.62539236800796
"1119","5d0a50b9ae889800017176a7","and",733,735,1182,"T2.18","test","CVV",1,"F","PositivePositive","B",6.59714570188665
"1120","5d0a50b9ae889800017176a7","and",573,1150,1948,"T2.23","test","CVV",1,"J","PositiveNegative","B",6.35088571671474
"1121","5d0a50b9ae889800017176a7","and",467,808,1102,"T2.2","test","VCV",1,"J","PositivePositive","B",6.1463292576689
"1122","5d0a50b9ae889800017176a7","but",540,858,2289,"T2.28","test","VCC",1,"J","PositivePositive","B",6.29156913955832
"1123","5d0a50b9ae889800017176a7","but",616,854,985,"T2.31","test","CVC",1,"F","PositivePositive","B",6.42324696353352
"1124","5d0a50b9ae889800017176a7","but",1078,882,1197,"T2.29","test","VCC",1,"F","PositiveNegative","B",6.98286275146894
"1125","5d0a50b9ae889800017176a7","so",374,779,1097,"T2.68","test","CVV",1,"J","PositivePositive","B",5.92425579741453
"1126","5d0a50b9ae889800017176a7","so",642,778,1069,"T2.66","test","VCC",1,"F","PositivePositive","B",6.46458830368996
"1127","5d0a50b9ae889800017176a7","and",362,1909,2785,"T2.10","test","CVV",1,"F","PositiveNegative","B",5.89164421182577
"1128","5d0a50b9ae889800017176a7","and",636,1322,2509,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.45519856334012
"1129","5d0a50b9ae889800017176a7","but",766,1510,1337,"T2.40","test","VCC",1,"F","PositivePositive","B",6.64118216974059
"1130","5d0a50b9ae889800017176a7","so",940,915,1557,"T2.49","test","CVC",1,"F","PositivePositive","B",6.84587987526405
"1131","5d0a50b9ae889800017176a7","so",606,1110,2786,"T2.61","test","CVV",1,"F","PositiveNegative","B",6.40687998606931
"1132","5d0a50b9ae889800017176a7","but",568,805,1553,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.34212141872115
"1133","5d0a50b9ae889800017176a7","but",588,811,1191,"T2.36","test","CVV",1,"J","PositivePositive","B",6.37672694789863
"1134","5d0a50b9ae889800017176a7","and",470,777,916,"T2.6","test","CVC",1,"F","PositivePositive","B",6.1527326947041
"1135","5d0a50b9ae889800017176a7","so",514,1059,1259,"T2.52","test","CVC",1,"J","PositiveNegative","B",6.24222326545517
"1136","5d0a50b9ae889800017176a7","but",491,1054,1197,"T2.39","test","VCC",1,"F","PositivePositive","B",6.19644412779452
"1137","5d0a50b9ae889800017176a7","and",486,729,1057,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.18620862390049
"1138","5d0a50b9ae889800017176a7","and",661,602,3024,"T2.16","test","CVV",1,"J","PositivePositive","B",6.49375383985169
"1139","5d0a50b9ae889800017176a7","and",610,786,2435,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.41345895716736
"1140","5d0a50b9ae889800017176a7","but",604,684,1249,"T2.35","test","CVV",1,"J","PositivePositive","B",6.40357419793482
"1141","5d0a50b9ae889800017176a7","so",552,731,1341,"T2.54","test","CVC",1,"F","PositiveNegative","B",6.31354804627709
"1142","5d0a50b9ae889800017176a7","and",966,777,908,"T2.7","test","CVC",1,"J","PositivePositive","B",6.87316383421252
"1143","5d0a50b9ae889800017176a7","but",637,1277,3610,"T2.45","test","CVC",1,"F","PositivePositive","B",6.45676965557216
"1144","5d0a50b9ae889800017176a7","so",534,711,2012,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.2803958389602
"1145","5d0a50b9ae889800017176a7","and",559,916,1279,"T2.4","test","VCV",1,"F","PositiveNegative","B",6.3261494731551
"1146","5d0a50b9ae889800017176a7","but",604,615,1598,"T2.25","test","VCV",1,"J","PositiveNegative","B",6.40357419793482
"1147","5d0a50b9ae889800017176a7","and",520,984,964,"T2.13","test","CVV",1,"J","PositivePositive","B",6.25382881157547
"1148","5d0a50b9ae889800017176a7","so",494,716,758,"T2.64","test","CVC",1,"J","PositivePositive","B",6.20253551718792
"1149","5d0a50b9ae889800017176a7","but",570,656,1434,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.3456363608286
"1150","5d0a50b9ae889800017176a7","and",533,775,802,"T2.8","test","CVV",1,"J","PositivePositive","B",6.27852142416584
"1151","5d0a50b9ae889800017176a7","but",680,976,1431,"T2.27","test","CVV",1,"J","PositivePositive","B",6.52209279817015
"1152","5d0a50b9ae889800017176a7","so",476,748,1605,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.16541785423142
"1153","5d0a50b9ae889800017176a7","and",626,966,1807,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.4393503711001
